image_id,scene_id,domain,region_index,x,y,width,height,center_x,center_y,context_padding,archive_path
case2,case2,real_csig,156,0,3328,256,256,128.0,3456.0,"{""256"": [0, 0, 0, 0], ""512"": [128, 0, 0, 0]}",data/patches/case2.npz
case2,case2,real_csig,157,256,3328,256,256,384.0,3456.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case2.npz
case2,case2,real_csig,158,512,3328,256,256,640.0,3456.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case2.npz
case2,case2,real_csig,159,768,3328,256,256,896.0,3456.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case2.npz
case2,case2,real_csig,160,1024,3328,256,256,1152.0,3456.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case2.npz
case2,case2,real_csig,161,1280,3328,256,256,1408.0,3456.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case2.npz
case2,case2,real_csig,162,1536,3328,256,256,1664.0,3456.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case2.npz
case2,case2,real_csig,163,1792,3328,256,256,1920.0,3456.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case2.npz
case2,case2,real_csig,164,2048,3328,256,256,2176.0,3456.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case2.npz
case2,case2,real_csig,165,2304,3328,256,256,2432.0,3456.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case2.npz
case2,case2,real_csig,166,2560,3328,256,256,2688.0,3456.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case2.npz
case2,case2,real_csig,167,2816,3328,256,256,2944.0,3456.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 128, 0]}",data/patches/case2.npz
case2,case2,real_csig,168,0,3584,256,256,128.0,3712.0,"{""256"": [0, 0, 0, 0], ""512"": [128, 0, 0, 0]}",data/patches/case2.npz
case2,case2,real_csig,169,256,3584,256,256,384.0,3712.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case2.npz
case2,case2,real_csig,170,512,3584,256,256,640.0,3712.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case2.npz
case2,case2,real_csig,171,768,3584,256,256,896.0,3712.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case2.npz
case2,case2,real_csig,172,1024,3584,256,256,1152.0,3712.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case2.npz
case2,case2,real_csig,173,1280,3584,256,256,1408.0,3712.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case2.npz
case2,case2,real_csig,174,1536,3584,256,256,1664.0,3712.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case2.npz
case2,case2,real_csig,175,1792,3584,256,256,1920.0,3712.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case2.npz
case2,case2,real_csig,176,2048,3584,256,256,2176.0,3712.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case2.npz
case2,case2,real_csig,177,2304,3584,256,256,2432.0,3712.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case2.npz
case2,case2,real_csig,178,2560,3584,256,256,2688.0,3712.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case2.npz
case2,case2,real_csig,179,2816,3584,256,256,2944.0,3712.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 128, 0]}",data/patches/case2.npz
case2,case2,real_csig,180,0,3840,256,256,128.0,3968.0,"{""256"": [0, 0, 0, 0], ""512"": [128, 0, 0, 128]}",data/patches/case2.npz
case2,case2,real_csig,181,256,3840,256,256,384.0,3968.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 128]}",data/patches/case2.npz
case2,case2,real_csig,182,512,3840,256,256,640.0,3968.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 128]}",data/patches/case2.npz
case2,case2,real_csig,183,768,3840,256,256,896.0,3968.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 128]}",data/patches/case2.npz
case2,case2,real_csig,184,1024,3840,256,256,1152.0,3968.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 128]}",data/patches/case2.npz
case2,case2,real_csig,185,1280,3840,256,256,1408.0,3968.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 128]}",data/patches/case2.npz
case2,case2,real_csig,186,1536,3840,256,256,1664.0,3968.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 128]}",data/patches/case2.npz
case2,case2,real_csig,187,1792,3840,256,256,1920.0,3968.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 128]}",data/patches/case2.npz
case2,case2,real_csig,188,2048,3840,256,256,2176.0,3968.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 128]}",data/patches/case2.npz
case2,case2,real_csig,189,2304,3840,256,256,2432.0,3968.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 128]}",data/patches/case2.npz
case2,case2,real_csig,190,2560,3840,256,256,2688.0,3968.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 128]}",data/patches/case2.npz
case2,case2,real_csig,191,2816,3840,256,256,2944.0,3968.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 128, 128]}",data/patches/case2.npz
case3,case3,real_csig,0,0,0,256,256,128.0,128.0,"{""256"": [0, 0, 0, 0], ""512"": [128, 128, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,1,256,0,256,256,384.0,128.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 128, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,2,512,0,256,256,640.0,128.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 128, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,3,768,0,256,256,896.0,128.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 128, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,4,1024,0,256,256,1152.0,128.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 128, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,5,1280,0,256,256,1408.0,128.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 128, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,6,1536,0,256,256,1664.0,128.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 128, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,7,1792,0,256,256,1920.0,128.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 128, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,8,2048,0,256,256,2176.0,128.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 128, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,9,2304,0,256,256,2432.0,128.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 128, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,10,2560,0,256,256,2688.0,128.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 128, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,11,2816,0,256,256,2944.0,128.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 128, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,12,3072,0,256,256,3200.0,128.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 128, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,13,3328,0,256,256,3456.0,128.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 128, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,14,3584,0,256,256,3712.0,128.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 128, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,15,3840,0,256,256,3968.0,128.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 128, 128, 0]}",data/patches/case3.npz
case3,case3,real_csig,16,0,256,256,256,128.0,384.0,"{""256"": [0, 0, 0, 0], ""512"": [128, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,17,256,256,256,256,384.0,384.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,18,512,256,256,256,640.0,384.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,19,768,256,256,256,896.0,384.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,20,1024,256,256,256,1152.0,384.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,21,1280,256,256,256,1408.0,384.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,22,1536,256,256,256,1664.0,384.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,23,1792,256,256,256,1920.0,384.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,24,2048,256,256,256,2176.0,384.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,25,2304,256,256,256,2432.0,384.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,26,2560,256,256,256,2688.0,384.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,27,2816,256,256,256,2944.0,384.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,28,3072,256,256,256,3200.0,384.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,29,3328,256,256,256,3456.0,384.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,30,3584,256,256,256,3712.0,384.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,31,3840,256,256,256,3968.0,384.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 128, 0]}",data/patches/case3.npz
case3,case3,real_csig,32,0,512,256,256,128.0,640.0,"{""256"": [0, 0, 0, 0], ""512"": [128, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,33,256,512,256,256,384.0,640.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,34,512,512,256,256,640.0,640.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,35,768,512,256,256,896.0,640.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,36,1024,512,256,256,1152.0,640.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,37,1280,512,256,256,1408.0,640.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,38,1536,512,256,256,1664.0,640.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,39,1792,512,256,256,1920.0,640.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,40,2048,512,256,256,2176.0,640.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,41,2304,512,256,256,2432.0,640.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,42,2560,512,256,256,2688.0,640.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,43,2816,512,256,256,2944.0,640.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,44,3072,512,256,256,3200.0,640.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,45,3328,512,256,256,3456.0,640.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,46,3584,512,256,256,3712.0,640.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,47,3840,512,256,256,3968.0,640.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 128, 0]}",data/patches/case3.npz
case3,case3,real_csig,48,0,768,256,256,128.0,896.0,"{""256"": [0, 0, 0, 0], ""512"": [128, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,49,256,768,256,256,384.0,896.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,50,512,768,256,256,640.0,896.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,51,768,768,256,256,896.0,896.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,52,1024,768,256,256,1152.0,896.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,53,1280,768,256,256,1408.0,896.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,54,1536,768,256,256,1664.0,896.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,55,1792,768,256,256,1920.0,896.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,56,2048,768,256,256,2176.0,896.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,57,2304,768,256,256,2432.0,896.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,58,2560,768,256,256,2688.0,896.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,59,2816,768,256,256,2944.0,896.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,60,3072,768,256,256,3200.0,896.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,61,3328,768,256,256,3456.0,896.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,62,3584,768,256,256,3712.0,896.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,63,3840,768,256,256,3968.0,896.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 128, 0]}",data/patches/case3.npz
case3,case3,real_csig,64,0,1024,256,256,128.0,1152.0,"{""256"": [0, 0, 0, 0], ""512"": [128, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,65,256,1024,256,256,384.0,1152.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,66,512,1024,256,256,640.0,1152.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,67,768,1024,256,256,896.0,1152.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,68,1024,1024,256,256,1152.0,1152.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,69,1280,1024,256,256,1408.0,1152.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,70,1536,1024,256,256,1664.0,1152.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,71,1792,1024,256,256,1920.0,1152.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,72,2048,1024,256,256,2176.0,1152.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,73,2304,1024,256,256,2432.0,1152.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,74,2560,1024,256,256,2688.0,1152.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,75,2816,1024,256,256,2944.0,1152.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,76,3072,1024,256,256,3200.0,1152.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,77,3328,1024,256,256,3456.0,1152.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,78,3584,1024,256,256,3712.0,1152.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,79,3840,1024,256,256,3968.0,1152.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 128, 0]}",data/patches/case3.npz
case3,case3,real_csig,80,0,1280,256,256,128.0,1408.0,"{""256"": [0, 0, 0, 0], ""512"": [128, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,81,256,1280,256,256,384.0,1408.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,82,512,1280,256,256,640.0,1408.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,83,768,1280,256,256,896.0,1408.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,84,1024,1280,256,256,1152.0,1408.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,85,1280,1280,256,256,1408.0,1408.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,86,1536,1280,256,256,1664.0,1408.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,87,1792,1280,256,256,1920.0,1408.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,88,2048,1280,256,256,2176.0,1408.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,89,2304,1280,256,256,2432.0,1408.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,90,2560,1280,256,256,2688.0,1408.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,91,2816,1280,256,256,2944.0,1408.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,92,3072,1280,256,256,3200.0,1408.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,93,3328,1280,256,256,3456.0,1408.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,94,3584,1280,256,256,3712.0,1408.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,95,3840,1280,256,256,3968.0,1408.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 128, 0]}",data/patches/case3.npz
case3,case3,real_csig,96,0,1536,256,256,128.0,1664.0,"{""256"": [0, 0, 0, 0], ""512"": [128, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,97,256,1536,256,256,384.0,1664.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,98,512,1536,256,256,640.0,1664.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,99,768,1536,256,256,896.0,1664.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,100,1024,1536,256,256,1152.0,1664.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,101,1280,1536,256,256,1408.0,1664.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,102,1536,1536,256,256,1664.0,1664.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,103,1792,1536,256,256,1920.0,1664.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,104,2048,1536,256,256,2176.0,1664.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,105,2304,1536,256,256,2432.0,1664.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,106,2560,1536,256,256,2688.0,1664.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,107,2816,1536,256,256,2944.0,1664.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,108,3072,1536,256,256,3200.0,1664.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,109,3328,1536,256,256,3456.0,1664.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,110,3584,1536,256,256,3712.0,1664.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,111,3840,1536,256,256,3968.0,1664.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 128, 0]}",data/patches/case3.npz
case3,case3,real_csig,112,0,1792,256,256,128.0,1920.0,"{""256"": [0, 0, 0, 0], ""512"": [128, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,113,256,1792,256,256,384.0,1920.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,114,512,1792,256,256,640.0,1920.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,115,768,1792,256,256,896.0,1920.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,116,1024,1792,256,256,1152.0,1920.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,117,1280,1792,256,256,1408.0,1920.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,118,1536,1792,256,256,1664.0,1920.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,119,1792,1792,256,256,1920.0,1920.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,120,2048,1792,256,256,2176.0,1920.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,121,2304,1792,256,256,2432.0,1920.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,122,2560,1792,256,256,2688.0,1920.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,123,2816,1792,256,256,2944.0,1920.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,124,3072,1792,256,256,3200.0,1920.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,125,3328,1792,256,256,3456.0,1920.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,126,3584,1792,256,256,3712.0,1920.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,127,3840,1792,256,256,3968.0,1920.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 128, 0]}",data/patches/case3.npz
case3,case3,real_csig,128,0,2048,256,256,128.0,2176.0,"{""256"": [0, 0, 0, 0], ""512"": [128, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,129,256,2048,256,256,384.0,2176.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,130,512,2048,256,256,640.0,2176.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,131,768,2048,256,256,896.0,2176.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,132,1024,2048,256,256,1152.0,2176.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,133,1280,2048,256,256,1408.0,2176.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,134,1536,2048,256,256,1664.0,2176.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,135,1792,2048,256,256,1920.0,2176.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,136,2048,2048,256,256,2176.0,2176.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,137,2304,2048,256,256,2432.0,2176.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
case3,case3,real_csig,138,2560,2048,256,256,2688.0,2176.0,"{""256"": [0, 0, 0, 0], ""512"": [0, 0, 0, 0]}",data/patches/case3.npz
