image_id,patch_id,x,y,patch_index,psnr_input,psnr_hypir,gain,label
case3,case3_y1664_x2048,2048,1664,419,25.908490551288654,24.34828865882438,-1.5602018924642742,BAD
case3,case3_y1664_x2176,2176,1664,420,25.623150951930654,24.10026837609253,-1.5228825758381248,BAD
case3,case3_y1664_x2304,2304,1664,421,25.902532586068784,21.41364468986076,-4.488887896208023,BAD
case3,case3_y1664_x2432,2432,1664,422,28.825438533680273,22.335979466334813,-6.489459067345461,BAD
case3,case3_y1664_x2560,2560,1664,423,38.18407050892258,30.339376943984526,-7.844693564938055,BAD
case3,case3_y1664_x2688,2688,1664,424,45.177043339507186,33.946771163576,-11.230272175931184,BAD
case3,case3_y1664_x2816,2816,1664,425,45.53100689820339,28.195754905868462,-17.335251992334925,BAD
case3,case3_y1664_x2944,2944,1664,426,44.93520758390251,24.201222861538042,-20.733984722364468,BAD
case3,case3_y1664_x3072,3072,1664,427,44.31404673439593,25.556565473622292,-18.757481260773638,BAD
case3,case3_y1664_x3200,3200,1664,428,43.05973401293336,28.477010096595556,-14.582723916337805,BAD
case3,case3_y1664_x3328,3328,1664,429,42.170140696556466,27.926105082567272,-14.244035613989194,BAD
case3,case3_y1664_x3456,3456,1664,430,43.94413282197565,32.429631823167114,-11.514500998808536,BAD
case3,case3_y1664_x3584,3584,1664,431,46.6818033473417,37.40418139789562,-9.277621949446079,BAD
case3,case3_y1664_x3712,3712,1664,432,46.85258613085217,38.56043231613199,-8.29215381472018,BAD
case3,case3_y1664_x3840,3840,1664,433,45.07159809018803,35.07432592144141,-9.997272168746626,BAD
case3,case3_y1792_x0000,0,1792,434,41.668354477799305,26.07829124285753,-15.590063234941773,BAD
case3,case3_y1792_x0128,128,1792,435,42.32811302288775,25.55225082666429,-16.775862196223457,BAD
case3,case3_y1792_x0256,256,1792,436,43.30002150117976,26.8155194272336,-16.484502073946157,BAD
case3,case3_y1792_x0384,384,1792,437,43.86314658300215,29.38929691269083,-14.473849670311317,BAD
case3,case3_y1792_x0512,512,1792,438,41.75712150012121,31.171555557012432,-10.585565943108776,BAD
case3,case3_y1792_x0640,640,1792,439,37.950115862422415,30.05364891275287,-7.896466949669545,BAD
case3,case3_y1792_x0768,768,1792,440,35.20202828733958,27.739019860186225,-7.463008427153355,BAD
case3,case3_y1792_x0896,896,1792,441,33.973341486117675,27.74324034210698,-6.230101144010696,BAD
case3,case3_y1792_x1024,1024,1792,442,33.994022745114556,29.701077129543986,-4.29294561557057,BAD
case3,case3_y1792_x1152,1152,1792,443,31.86414174968744,29.661980782739462,-2.2021609669479787,BAD
case3,case3_y1792_x1280,1280,1792,444,29.064377062588118,27.184028248521003,-1.8803488140671156,BAD
case3,case3_y1792_x1408,1408,1792,445,28.910893177678044,26.73762546665015,-2.1732677110278935,BAD
case3,case3_y1792_x1536,1536,1792,446,30.220139509314727,25.128289837326903,-5.0918496719878235,BAD
case3,case3_y1792_x1664,1664,1792,447,30.77954495956527,24.21666026512113,-6.56288469444414,BAD
case3,case3_y1792_x1792,1792,1792,448,29.406365472516054,25.430405607205095,-3.9759598653109585,BAD
case3,case3_y1792_x1920,1920,1792,449,26.85780461676614,25.020114326509116,-1.8376902902570222,BAD
case3,case3_y1792_x2048,2048,1792,450,25.48761058982589,24.159046977556315,-1.3285636122695763,BAD
case3,case3_y1792_x2176,2176,1792,451,25.698411941142663,24.406405405576525,-1.2920065355661379,BAD
case3,case3_y1792_x2304,2304,1792,452,27.408153282854244,24.008067116855027,-3.400086165999216,BAD
case3,case3_y1792_x2432,2432,1792,453,31.388843901531686,25.68294714854222,-5.705896752989467,BAD
case3,case3_y1792_x2560,2560,1792,454,40.189941647562804,32.14686007367452,-8.043081573888287,BAD
case3,case3_y1792_x2688,2688,1792,455,44.81050180880611,30.912061061367773,-13.898440747438336,BAD
case3,case3_y1792_x2816,2816,1792,456,43.507884048402914,25.053467260366148,-18.454416788036767,BAD
case3,case3_y1792_x2944,2944,1792,457,42.85633348581878,22.94543990828615,-19.91089357753263,BAD
case3,case3_y1792_x3072,3072,1792,458,42.49468497187298,25.143615063821223,-17.351069908051755,BAD
case3,case3_y1792_x3200,3200,1792,459,42.73743660298315,31.348628903346206,-11.388807699636946,BAD
case3,case3_y1792_x3328,3328,1792,460,42.72933470411098,32.8943384999022,-9.834996204208785,BAD
case3,case3_y1792_x3456,3456,1792,461,44.00889652338645,35.29981273831226,-8.709083785074185,BAD
case3,case3_y1792_x3584,3584,1792,462,46.73797199464666,39.416126950655595,-7.321845043991061,BAD
case3,case3_y1792_x3712,3712,1792,463,47.36625751980891,40.699113684585164,-6.667143835223747,BAD
case3,case3_y1792_x3840,3840,1792,464,46.67557363779062,40.6084632389512,-6.067110398839418,BAD
case3,case3_y1920_x0000,0,1920,465,40.82992952891634,30.105815002577195,-10.724114526339143,BAD
case3,case3_y1920_x0128,128,1920,466,40.81601490829088,30.59564767418014,-10.220367234110743,BAD
case3,case3_y1920_x0256,256,1920,467,41.182282775428945,31.25079234410697,-9.931490431321976,BAD
case3,case3_y1920_x0384,384,1920,468,42.54822940417693,33.733422153909004,-8.814807250267926,BAD
case3,case3_y1920_x0512,512,1920,469,41.871531722253394,34.32207035337648,-7.549461368876912,BAD
case3,case3_y1920_x0640,640,1920,470,38.207189348533575,30.22623871619338,-7.980950632340196,BAD
case3,case3_y1920_x0768,768,1920,471,35.00009387173005,27.85108797247132,-7.149005899258732,BAD
case3,case3_y1920_x0896,896,1920,472,33.57977558253276,27.64001977230921,-5.939755810223552,BAD
case3,case3_y1920_x1024,1024,1920,473,32.361716555763294,28.63709217456604,-3.7246243811972555,BAD
case3,case3_y1920_x1152,1152,1920,474,30.870366526266405,28.928954860885252,-1.9414116653811533,BAD
case3,case3_y1920_x1280,1280,1920,475,29.74982285055184,28.21423058079057,-1.5355922697612705,BAD
case3,case3_y1920_x1408,1408,1920,476,30.409498363437205,28.511028990437183,-1.8984693730000224,BAD
case3,case3_y1920_x1536,1536,1920,477,32.70514906628411,27.478087604767833,-5.227061461516275,BAD
case3,case3_y1920_x1664,1664,1920,478,33.93950043327811,27.99103599098011,-5.948464442298004,BAD
case3,case3_y1920_x1792,1792,1920,479,31.437883421856277,29.617232123932578,-1.8206512979236997,BAD
case3,case3_y1920_x1920,1920,1920,480,29.412323514762434,28.49011201420472,-0.9222115005577152,BAD
case3,case3_y1920_x2048,2048,1920,481,27.940232823962305,27.09617924130919,-0.8440535826531139,BAD
case3,case3_y1920_x2176,2176,1920,482,28.297592434801317,27.436290948479677,-0.8613014863216399,BAD
case3,case3_y1920_x2304,2304,1920,483,31.921015753875356,29.066783381081773,-2.8542323727935823,BAD
case3,case3_y1920_x2432,2432,1920,484,37.096167404653634,29.578753635648983,-7.517413769004651,BAD
case3,case3_y1920_x2560,2560,1920,485,41.768300742931416,27.695713783069333,-14.072586959862083,BAD
case3,case3_y1920_x2688,2688,1920,486,41.08156305636889,24.67907724935667,-16.402485807012223,BAD
case3,case3_y1920_x2816,2816,1920,487,40.931908418022054,22.139895927112963,-18.79201249090909,BAD
case3,case3_y1920_x2944,2944,1920,488,41.78808903645833,22.000189942312993,-19.787899094145338,BAD
case3,case3_y1920_x3072,3072,1920,489,41.44381835848161,25.23662208078762,-16.20719627769399,BAD
case3,case3_y1920_x3200,3200,1920,490,41.47705541607971,29.737098262194607,-11.7399571538851,BAD
case3,case3_y1920_x3328,3328,1920,491,42.815697402549205,33.04047980446001,-9.775217598089192,BAD
case3,case3_y1920_x3456,3456,1920,492,45.05983028431031,39.40972005400775,-5.650110230302559,BAD
case3,case3_y1920_x3584,3584,1920,493,46.6116140806977,40.44593170839391,-6.165682372303792,BAD
case3,case3_y1920_x3712,3712,1920,494,46.876118029398995,40.00350554610612,-6.872612483292876,BAD
case3,case3_y1920_x3840,3840,1920,495,46.26861591458601,39.950783190185575,-6.317832724400432,BAD
case3,case3_y2048_x0000,0,2048,496,40.735691466855705,31.695343166713226,-9.04034830014248,BAD
case3,case3_y2048_x0128,128,2048,497,39.98065113713437,31.79002307399775,-8.190628063136622,BAD
case3,case3_y2048_x0256,256,2048,498,39.53745302040455,31.725022166318205,-7.812430854086344,BAD
case3,case3_y2048_x0384,384,2048,499,39.030441699112885,32.67063239971207,-6.3598092994008155,BAD
case3,case3_y2048_x0512,512,2048,500,39.938725144165666,30.49502109485457,-9.443704049311094,BAD
case3,case3_y2048_x0640,640,2048,501,41.606121596534855,28.212768071236454,-13.393353525298402,BAD
case3,case3_y2048_x0768,768,2048,502,38.94229715376009,27.715405252628567,-11.22689190113152,BAD
case3,case3_y2048_x0896,896,2048,503,36.56824866217494,27.04047844928558,-9.527770212889358,BAD
case3,case3_y2048_x1024,1024,2048,504,33.67409593758091,27.08659984693106,-6.58749609064985,BAD
case3,case3_y2048_x1152,1152,2048,505,32.248951959325844,28.845052883583477,-3.403899075742366,BAD
case3,case3_y2048_x1280,1280,2048,506,32.6670293463861,28.662999579734493,-4.004029766651609,BAD
case3,case3_y2048_x1408,1408,2048,507,33.25921738482229,28.019628152921563,-5.23958923190073,BAD
case3,case3_y2048_x1536,1536,2048,508,34.29836097209734,27.586048742928647,-6.712312229168695,BAD
case3,case3_y2048_x1664,1664,2048,509,35.208463568915406,27.94242591334112,-7.266037655574287,BAD
case3,case3_y2048_x1792,1792,2048,510,32.053923437841,28.731976745775118,-3.3219466920658824,BAD
case3,case3_y2048_x1920,1920,2048,511,31.1921799934778,29.432800334157818,-1.7593796593199826,BAD
case3,case3_y2048_x2048,2048,2048,512,29.921072217164586,28.443605981991823,-1.4774662351727628,BAD
case3,case3_y2048_x2176,2176,2048,513,30.315267582233105,28.741002708219703,-1.5742648740134015,BAD
case3,case3_y2048_x2304,2304,2048,514,35.37951360921715,27.349147737749515,-8.030365871467634,BAD
case3,case3_y2048_x2432,2432,2048,515,38.321641668131605,24.97904443204864,-13.342597236082966,BAD
case3,case3_y2048_x2560,2560,2048,516,38.46577706664186,23.845671465055723,-14.62010560158614,BAD
case3,case3_y2048_x2688,2688,2048,517,38.7231614046964,23.198511350700713,-15.524650053995686,BAD
case3,case3_y2048_x2816,2816,2048,518,40.47474570189966,23.097740371632383,-17.377005330267274,BAD
case3,case3_y2048_x2944,2944,2048,519,40.813326633406405,23.777885024403854,-17.03544160900255,BAD
case3,case3_y2048_x3072,3072,2048,520,40.01514504451913,26.701337092511395,-13.313807952007735,BAD
case3,case3_y2048_x3200,3200,2048,521,39.93656527722897,30.04314396284724,-9.893421314381733,BAD
case3,case3_y2048_x3328,3328,2048,522,40.14429125436966,31.77871007612792,-8.365581178241744,BAD
case3,case3_y2048_x3456,3456,2048,523,40.91568352241518,33.67336138378584,-7.242322138629341,BAD
case3,case3_y2048_x3584,3584,2048,524,41.878703915000756,30.85653296848065,-11.022170946520106,BAD
case3,case3_y2048_x3712,3712,2048,525,42.84260420149405,30.35341567362925,-12.489188527864798,BAD
case3,case3_y2048_x3840,3840,2048,526,44.53581963682922,33.34285898344352,-11.192960653385697,BAD
case3,case3_y2176_x0000,0,2176,527,36.11800395418369,33.343638743375855,-2.7743652108078365,BAD
case3,case3_y2176_x0128,128,2176,528,37.05215693829568,33.49514645411582,-3.5570104841798624,BAD
case3,case3_y2176_x0256,256,2176,529,35.412754454807626,32.344357422459865,-3.068397032347761,BAD
case3,case3_y2176_x0384,384,2176,530,34.35159926396038,31.042029049429196,-3.3095702145311847,BAD
case3,case3_y2176_x0512,512,2176,531,35.45280078096918,28.016819257050635,-7.435981523918542,BAD
case3,case3_y2176_x0640,640,2176,532,36.60429964165934,25.270793168348916,-11.333506473310422,BAD
case3,case3_y2176_x0768,768,2176,533,36.342580373571806,24.958269414966384,-11.384310958605422,BAD
case3,case3_y2176_x0896,896,2176,534,36.15349833740603,25.183153583752205,-10.970344753653823,BAD
case3,case3_y2176_x1024,1024,2176,535,35.82240633712797,26.153001274497644,-9.669405062630329,BAD
case3,case3_y2176_x1152,1152,2176,536,36.433010583548494,29.02017082582127,-7.412839757727223,BAD
case3,case3_y2176_x1280,1280,2176,537,37.59855604912816,27.62931284281639,-9.969243206311774,BAD
case3,case3_y2176_x1408,1408,2176,538,35.884669778716855,26.295866539667703,-9.588803239049152,BAD
case3,case3_y2176_x1536,1536,2176,539,34.58194290950524,25.96697244923833,-8.614970460266907,BAD
case3,case3_y2176_x1664,1664,2176,540,34.19324107218028,24.725107784349568,-9.46813328783071,BAD
case3,case3_y2176_x1792,1792,2176,541,32.01107779288863,25.46651051256314,-6.544567280325488,BAD
case3,case3_y2176_x1920,1920,2176,542,32.191848749804045,29.305471204294406,-2.8863775455096388,BAD
case3,case3_y2176_x2048,2048,2176,543,29.52740343408143,27.08881437636687,-2.4385890577145624,BAD
case3,case3_y2176_x2176,2176,2176,544,29.89744653408131,27.001711713233355,-2.895734820847956,BAD
case3,case3_y2176_x2304,2304,2176,545,36.97812648813317,25.06956398353767,-11.908562504595501,BAD
case3,case3_y2176_x2432,2432,2176,546,37.03272392385102,23.316862514745683,-13.71586140910534,BAD
case3,case3_y2176_x2560,2560,2176,547,36.99809555331385,24.100748854872908,-12.897346698440945,BAD
case3,case3_y2176_x2688,2688,2176,548,36.93625323603131,23.937597803605478,-12.998655432425835,BAD
case3,case3_y2176_x2816,2816,2176,549,37.29909200597032,23.543229537947564,-13.755862468022759,BAD
case3,case3_y2176_x2944,2944,2176,550,36.927090631299826,23.727931791853422,-13.199158839446405,BAD
case3,case3_y2176_x3072,3072,2176,551,38.254406312546465,26.80227543923644,-11.452130873310026,BAD
case3,case3_y2176_x3200,3200,2176,552,38.978820982447516,31.183893119798974,-7.794927862648542,BAD
case3,case3_y2176_x3328,3328,2176,553,36.73179569812189,29.782740376093656,-6.9490553220282365,BAD
case3,case3_y2176_x3456,3456,2176,554,37.02690733782818,30.326056823123345,-6.7008505147048325,BAD
case3,case3_y2176_x3584,3584,2176,555,39.239645337776295,29.498828229895114,-9.740817107881181,BAD
case3,case3_y2176_x3712,3712,2176,556,40.56478947068648,28.688205220872874,-11.876584249813604,BAD
case3,case3_y2176_x3840,3840,2176,557,41.364620941203675,28.360850824667097,-13.003770116536579,BAD
case3,case3_y2304_x0000,0,2304,558,31.541505816331494,28.23368940046109,-3.3078164158704055,BAD
case3,case3_y2304_x0128,128,2304,559,30.872368538470262,27.738033585752447,-3.134334952717815,BAD
case3,case3_y2304_x0256,256,2304,560,30.460488171458458,28.22451468923679,-2.2359734822216666,BAD
case3,case3_y2304_x0384,384,2304,561,30.759616307567693,28.507713379143244,-2.2519029284244496,BAD
case3,case3_y2304_x0512,512,2304,562,31.793969211602334,26.902392621599237,-4.891576590003098,BAD
case3,case3_y2304_x0640,640,2304,563,33.81012353813269,24.68472794286742,-9.125395595265275,BAD
case3,case3_y2304_x0768,768,2304,564,34.62709704736952,25.099448500967135,-9.527648546402382,BAD
case3,case3_y2304_x0896,896,2304,565,34.45004184828895,26.64353053991341,-7.806511308375537,BAD
case3,case3_y2304_x1024,1024,2304,566,33.588560737301506,27.48745651571884,-6.101104221582666,BAD
case3,case3_y2304_x1152,1152,2304,567,34.007991117932036,29.493524558474164,-4.514466559457873,BAD
case3,case3_y2304_x1280,1280,2304,568,34.07898241768257,28.505396340281287,-5.573586077401281,BAD
case3,case3_y2304_x1408,1408,2304,569,32.168795445501615,26.758867747803148,-5.409927697698468,BAD
case3,case3_y2304_x1536,1536,2304,570,31.75445100095014,24.419565362243727,-7.334885638706414,BAD
case3,case3_y2304_x1664,1664,2304,571,31.366560458811183,22.517006373361163,-8.84955408545002,BAD
case3,case3_y2304_x1792,1792,2304,572,30.189165921647376,23.412140425791147,-6.777025495856229,BAD
case3,case3_y2304_x1920,1920,2304,573,31.873002337953693,27.383863660847684,-4.489138677106009,BAD
case3,case3_y2304_x2048,2048,2304,574,30.117437406846967,25.965502644627712,-4.1519347622192555,BAD
case3,case3_y2304_x2176,2176,2304,575,30.16107677423633,26.05454996390009,-4.106526810336241,BAD
case3,case3_y2304_x2304,2304,2304,576,35.47074364547178,26.447466482205392,-9.023277163266386,BAD
case3,case3_y2304_x2432,2432,2304,577,32.43182089080367,24.37309466325749,-8.058726227546181,BAD
case3,case3_y2304_x2560,2560,2304,578,31.893734308056043,24.2200957804791,-7.673638527576944,BAD
case3,case3_y2304_x2688,2688,2304,579,33.323294246946595,23.559403994997105,-9.76389025194949,BAD
case3,case3_y2304_x2816,2816,2304,580,34.44013226181616,23.339775132315953,-11.100357129500207,BAD
case3,case3_y2304_x2944,2944,2304,581,35.737976623395554,24.19156883373972,-11.546407789655834,BAD
case3,case3_y2304_x3072,3072,2304,582,38.29817114853596,27.7449634370751,-10.553207711460857,BAD
case3,case3_y2304_x3200,3200,2304,583,39.49147415874333,32.97024008503692,-6.52123407370641,BAD
case3,case3_y2304_x3328,3328,2304,584,35.61710364544928,27.411168552160333,-8.20593509328895,BAD
case3,case3_y2304_x3456,3456,2304,585,34.54880367494125,25.283690737815,-9.265112937126247,BAD
case3,case3_y2304_x3584,3584,2304,586,35.70558500038055,25.80217452946451,-9.903410470916043,BAD
case3,case3_y2304_x3712,3712,2304,587,36.920051232951906,26.253025042224998,-10.667026190726908,BAD
case3,case3_y2304_x3840,3840,2304,588,36.80451447324345,24.594720546533274,-12.209793926710176,BAD
case3,case3_y2432_x0000,0,2432,589,30.629087886581136,26.921897301959874,-3.7071905846212623,BAD
case3,case3_y2432_x0128,128,2432,590,29.49256149959748,26.31575526167657,-3.176806237920907,BAD
case3,case3_y2432_x0256,256,2432,591,28.352395815216035,26.23313947989317,-2.1192563353228664,BAD
case3,case3_y2432_x0384,384,2432,592,28.694410152445418,26.137102613749008,-2.55730753869641,BAD
case3,case3_y2432_x0512,512,2432,593,30.964164532817435,26.13297352470887,-4.831191008108565,BAD
case3,case3_y2432_x0640,640,2432,594,32.15639768062359,24.373330758228818,-7.783066922394774,BAD
case3,case3_y2432_x0768,768,2432,595,31.563772148908615,24.67067257702501,-6.893099571883607,BAD
case3,case3_y2432_x0896,896,2432,596,31.185742406663437,26.019578198889185,-5.166164207774251,BAD
case3,case3_y2432_x1024,1024,2432,597,31.3445643807848,27.067499546042374,-4.277064834742426,BAD
case3,case3_y2432_x1152,1152,2432,598,31.174179010061913,28.823106815729336,-2.351072194332577,BAD
case3,case3_y2432_x1280,1280,2432,599,30.361012797140525,28.182099526076094,-2.178913271064431,BAD
case3,case3_y2432_x1408,1408,2432,600,28.994167960066804,26.5113500679361,-2.4828178921307043,BAD
case3,case3_y2432_x1536,1536,2432,601,29.059029806819915,23.354242619781513,-5.704787187038402,BAD
case3,case3_y2432_x1664,1664,2432,602,28.538914560985482,20.9612842388799,-7.5776303221055805,BAD
case3,case3_y2432_x1792,1792,2432,603,28.485645792481883,21.706919323043103,-6.77872646943878,BAD
case3,case3_y2432_x1920,1920,2432,604,30.613884213056124,24.573911221874795,-6.03997299118133,BAD
case3,case3_y2432_x2048,2048,2432,605,29.03843128423777,23.72633832929237,-5.312092954945399,BAD
case3,case3_y2432_x2176,2176,2432,606,28.813815967468642,24.30079779007987,-4.513018177388773,BAD
case3,case3_y2432_x2304,2304,2432,607,30.355755947415012,25.904818258765296,-4.4509376886497165,BAD
case3,case3_y2432_x2432,2432,2432,608,28.252377486676252,23.279945405531134,-4.972432081145119,BAD
case3,case3_y2432_x2560,2560,2432,609,28.634214436960157,22.538092118111372,-6.096122318848785,BAD
case3,case3_y2432_x2688,2688,2432,610,32.487776650702884,24.07488441312761,-8.412892237575274,BAD
case3,case3_y2432_x2816,2816,2432,611,35.385522497226184,27.284983742806254,-8.10053875441993,BAD
case3,case3_y2432_x2944,2944,2432,612,33.81573857455303,29.851280704098045,-3.9644578704549858,BAD
case3,case3_y2432_x3072,3072,2432,613,31.088946072538803,27.910785762063494,-3.1781603104753096,BAD
case3,case3_y2432_x3200,3200,2432,614,31.037423078763542,27.30133147693057,-3.736091601832971,BAD
case3,case3_y2432_x3328,3328,2432,615,31.707360253830675,24.279484766467675,-7.427875487363,BAD
case3,case3_y2432_x3456,3456,2432,616,31.545118445250026,22.171237919293016,-9.37388052595701,BAD
case3,case3_y2432_x3584,3584,2432,617,32.52168185879193,22.722861824126177,-9.798820034665752,BAD
case3,case3_y2432_x3712,3712,2432,618,33.53804502178621,23.6473158765337,-9.89072914525251,BAD
case3,case3_y2432_x3840,3840,2432,619,34.03426203129712,23.657560048337835,-10.376701982959283,BAD
case3,case3_y2560_x0000,0,2560,620,31.183984137695685,24.251161656653526,-6.932822481042159,BAD
case3,case3_y2560_x0128,128,2560,621,30.624631964083868,24.753218233416845,-5.871413730667022,BAD
case3,case3_y2560_x0256,256,2560,622,29.58505406458382,25.821585040257865,-3.7634690243259534,BAD
case3,case3_y2560_x0384,384,2560,623,29.66269831698125,26.343020584322666,-3.319677732658583,BAD
case3,case3_y2560_x0512,512,2560,624,32.36342263139841,27.07054440352808,-5.292878227870329,BAD
case3,case3_y2560_x0640,640,2560,625,32.80541150551269,26.088104449557797,-6.71730705595489,BAD
case3,case3_y2560_x0768,768,2560,626,31.580553003195845,25.304342073198644,-6.276210929997202,BAD
case3,case3_y2560_x0896,896,2560,627,30.77212947326818,24.46529826640196,-6.306831206866221,BAD
case3,case3_y2560_x1024,1024,2560,628,30.978090465072782,25.544259233063258,-5.433831232009524,BAD
case3,case3_y2560_x1152,1152,2560,629,31.128705292252175,28.775266791175934,-2.3534385010762406,BAD
case3,case3_y2560_x1280,1280,2560,630,30.708733162485913,28.419220972471088,-2.2895121900148254,BAD
case3,case3_y2560_x1408,1408,2560,631,29.555141176159644,26.718627233387945,-2.836513942771699,BAD
case3,case3_y2560_x1536,1536,2560,632,29.553622082382716,23.996115224344322,-5.557506858038394,BAD
case3,case3_y2560_x1664,1664,2560,633,29.13520646809602,21.60093492059307,-7.53427154750295,BAD
case3,case3_y2560_x1792,1792,2560,634,28.36855299178755,21.840078901342274,-6.528474090445275,BAD
case3,case3_y2560_x1920,1920,2560,635,29.38673995650121,23.847072567237653,-5.539667389263556,BAD
case3,case3_y2560_x2048,2048,2560,636,28.05325192325053,23.325296872565616,-4.7279550506849155,BAD
case3,case3_y2560_x2176,2176,2560,637,27.920187570678905,23.965056865034388,-3.9551307056445175,BAD
case3,case3_y2560_x2304,2304,2560,638,29.494930536298362,25.521519387388594,-3.9734111489097685,BAD
case3,case3_y2560_x2432,2432,2560,639,27.931860174577704,23.349784084907125,-4.582076089670579,BAD
case3,case3_y2560_x2560,2560,2560,640,29.056424936706662,23.647233898410235,-5.409191038296427,BAD
case3,case3_y2560_x2688,2688,2560,641,34.47985268179589,25.5652284489574,-8.914624232838491,BAD
case3,case3_y2560_x2816,2816,2560,642,34.17367535977106,27.045282606349584,-7.128392753421476,BAD
case3,case3_y2560_x2944,2944,2560,643,31.679383769758918,29.679425618263075,-1.9999581514958429,BAD
case3,case3_y2560_x3072,3072,2560,644,30.216209872769323,27.82843100903609,-2.3877788637332316,BAD
case3,case3_y2560_x3200,3200,2560,645,29.699771148211326,26.593581732124235,-3.1061894160870906,BAD
case3,case3_y2560_x3328,3328,2560,646,30.009071863856548,24.845679097331118,-5.16339276652543,BAD
case3,case3_y2560_x3456,3456,2560,647,30.19423441984975,23.35097114955106,-6.843263270298689,BAD
case3,case3_y2560_x3584,3584,2560,648,30.436635687598177,23.87913325516093,-6.557502432437246,BAD
case3,case3_y2560_x3712,3712,2560,649,31.575775361156083,25.15044749121749,-6.425327869938592,BAD
case3,case3_y2560_x3840,3840,2560,650,32.824490725605415,26.26656829181428,-6.557922433791134,BAD
case3,case3_y2688_x0000,0,2688,651,32.560503798992954,22.818657974654798,-9.741845824338156,BAD
case3,case3_y2688_x0128,128,2688,652,33.060544971602916,24.223742173437223,-8.836802798165692,BAD
case3,case3_y2688_x0256,256,2688,653,33.75369721966078,26.914303219846648,-6.839393999814131,BAD
case3,case3_y2688_x0384,384,2688,654,33.52822526104373,28.59004117954614,-4.938184081497589,BAD
case3,case3_y2688_x0512,512,2688,655,34.25363318867802,28.58236063529199,-5.671272553386032,BAD
case3,case3_y2688_x0640,640,2688,656,35.82270103974401,29.6678128060282,-6.154888233715813,BAD
case3,case3_y2688_x0768,768,2688,657,35.92274198283484,28.735097725648743,-7.187644257186101,BAD
case3,case3_y2688_x0896,896,2688,658,33.790997081299714,26.190778196721716,-7.600218884577998,BAD
case3,case3_y2688_x1024,1024,2688,659,33.444872769844125,27.288702297458105,-6.1561704723860196,BAD
case3,case3_y2688_x1152,1152,2688,660,35.30182979911503,33.17552071925909,-2.126309079855943,BAD
case3,case3_y2688_x1280,1280,2688,661,36.61832176586074,34.26284474330194,-2.3554770225588015,BAD
case3,case3_y2688_x1408,1408,2688,662,33.99478802383898,29.77415652432321,-4.220631499515768,BAD
case3,case3_y2688_x1536,1536,2688,663,33.14810621717724,26.74736827419899,-6.400737942978246,BAD
case3,case3_y2688_x1664,1664,2688,664,33.98481503998818,25.91637308312352,-8.068441956864657,BAD
case3,case3_y2688_x1792,1792,2688,665,30.47554989978007,24.981656748159708,-5.493893151620362,BAD
case3,case3_y2688_x1920,1920,2688,666,29.057335889345694,24.589838560031176,-4.467497329314519,BAD
case3,case3_y2688_x2048,2048,2688,667,28.556067898137666,24.693926192402692,-3.862141705734974,BAD
case3,case3_y2688_x2176,2176,2688,668,29.970843051371318,26.39359710604293,-3.5772459453283894,BAD
case3,case3_y2688_x2304,2304,2688,669,34.167018696465725,29.94893793465856,-4.218080761807165,BAD
case3,case3_y2688_x2432,2432,2688,670,31.49615381337523,27.094075956376717,-4.402077856998513,BAD
case3,case3_y2688_x2560,2560,2688,671,31.74291553653947,26.28681142068983,-5.456104115849641,BAD
case3,case3_y2688_x2688,2688,2688,672,33.49545944398165,25.731264224109292,-7.764195219872359,BAD
case3,case3_y2688_x2816,2816,2688,673,31.075913030550197,25.978704820995617,-5.09720820955458,BAD
case3,case3_y2688_x2944,2944,2688,674,30.869101109542918,29.22353513564417,-1.6455659738987478,BAD
case3,case3_y2688_x3072,3072,2688,675,31.740154357380128,30.087833008391776,-1.6523213489883517,BAD
case3,case3_y2688_x3200,3200,2688,676,31.897011308448743,30.285741893898358,-1.6112694145503852,BAD
case3,case3_y2688_x3328,3328,2688,677,32.98579532055049,31.086624879294895,-1.8991704412555919,BAD
case3,case3_y2688_x3456,3456,2688,678,32.03146093048028,28.376924294195174,-3.654536636285105,BAD
case3,case3_y2688_x3584,3584,2688,679,30.201586365426316,26.889153799683424,-3.312432565742892,BAD
case3,case3_y2688_x3712,3712,2688,680,30.12816301719326,27.779669312485524,-2.348493704707735,BAD
case3,case3_y2688_x3840,3840,2688,681,30.799155491421537,28.718622597303643,-2.080532894117894,BAD
case3,case3_y2816_x0000,0,2816,682,36.90942177405482,25.586848414511767,-11.322573359543053,BAD
case3,case3_y2816_x0128,128,2816,683,39.04015079627807,27.428363319791707,-11.611787476486363,BAD
case3,case3_y2816_x0256,256,2816,684,37.43847103839073,28.782384275207754,-8.656086763182977,BAD
case3,case3_y2816_x0384,384,2816,685,36.35666052099171,28.688865780555965,-7.667794740435745,BAD
case3,case3_y2816_x0512,512,2816,686,36.84221882906173,29.289625943590856,-7.552592885470872,BAD
case3,case3_y2816_x0640,640,2816,687,37.236683914065495,28.712738600574905,-8.52394531349059,BAD
case3,case3_y2816_x0768,768,2816,688,37.03646004008388,28.029821933942827,-9.006638106141054,BAD
case3,case3_y2816_x0896,896,2816,689,36.4213268601106,28.317544530376715,-8.103782329733882,BAD
case3,case3_y2816_x1024,1024,2816,690,37.283259864962375,30.146068597465458,-7.137191267496917,BAD
case3,case3_y2816_x1152,1152,2816,691,40.52097215784286,36.666015616212775,-3.854956541630088,BAD
case3,case3_y2816_x1280,1280,2816,692,42.595452513863805,37.969834723594246,-4.625617790269558,BAD
